ids, screen_name, followers, retweet, inreplyto, favorite, friends, listed, text, location
4239270258,PC_FilterFree,1566,1,,0,1261,84,RT @TheIvanVolter: 'Bill Clinton Is a Rapist' Protester Interrupts Rally in Ohio - Breitbart https://t.co/VMnXYZzljk via @BreitbartNews,
3341481,osmar106,832,129,,0,2621,72,"RT @Morning_Joe: Millennial poll: Clinton 51%, Trump 19%, Johnson 9%, Stein 3% https://t.co/1zczQvNzYG","Caracas, Venezuela"
48585729,cam_mason,972,4,,0,736,23,"RT @woodruffbets: In Burma, HRC sided w Clinton Foundation donors (like Chevron) over human rights activists https://t.co/UYgLJ7JIuE",GA ➡️ DC ➡️ GA
743432182903889920,stoptakeoverorg,6,0,,0,19,2,Bad NBC Edit To Cover Up Wandering Clinton Eye Leaves Obvious Evidence Trail https://t.co/pgD96UA69v https://t.co/58vmCVXg7x,
193100541,wigbayer,727,66,,0,1578,35,RT @TheDonaldNews: VERY BAD... Leaked Hillary Clinton Audio: ‘We’ve Got to Go After’ Supreme Court on Second Amendment https://t.co/M649Zth…,Southern California
67790595,presjpolk,2627,0,,0,442,165,"The Trump effect.

I called it. Trump is making him a rock star. And he’ll carry Clinton to victory. https://t.co/7yGQXshlvD",Northern Virginia
756507078198427649,Anodramazone66,43,87,,0,100,3,RT @foxandfriends: Donald Trump mocks Bill Clinton's comments on Obamacare https://t.co/j56fYBoVYH,
702982928809250818,BrumbleyBarbara,292,125,,0,216,56,RT @CLewandowski_: Sean Hannity says Fox colleague Megyn Kelly backs Clinton (from @AP) https://t.co/m16oN6igLk,"Florida, USA"
171072419,CtownManly,503,68,,0,1211,43,"RT @NateSilver538: State polls we've gotten over the past 3 days are starting to look like early August or June, i.e. when Clinton had a BI…",PA
18783595,theraywilson,1731,2744,,0,122,40,RT @TheAtlantic: The Atlantic makes our third presidential endorsement. Read it here: https://t.co/9ZcbSAmD0j https://t.co/lcG6u02Kgv,Vine Street
212088592,Rooz739,471,2,,0,1264,84,RT @UpshotNYT: Hillary Clinton takes a page from left-leaning economists in attacking corporate overreach. https://t.co/S75wWcWcj8 https://…,New Jersey
740782409210339328,noshibash,450,126,,0,610,36,RT @Morning_Joe: New national poll: Clinton leads Trump by 10% https://t.co/SLpONB7yHc,"Georgia, USA"
733042809192603649,reasonnorvirtue,268,76,,0,367,18,"RT @marc_lotter: Gov @mike_pence on @foxandfriends reacts to Bill Clinton calling ObamaCare ""crazy"" saying sometimes with Clintons ""the tru…",
228134082,joeyyeo13,11111,0,,0,11294,280,Judge Napolitano on Bill Clinton's criticisms of ObamaCare https://t.co/mSQEvl4dAh via @YouTube,Missouri
769240951604772864,Crw0430,677,4,,0,897,31,RT @InGodIDoTrust: Guccifer 2.0 claims to have hacked the Clinton Foundation https://t.co/BLc9Busxfk,
791893795,JaxxFacts,761,2,,0,1124,39,"RT @Serenity_Seas: Clintons must be held accountable for using public office to line their pockets #ClintonFoundation 

https://t.co/JEyjAF…",
410402655,justblegit,562,0,,0,807,122,Clinton asked aide to remove classified markings more than once https://t.co/SoxhbEbOMb via @DCExaminer,Chicago - My kind of town
18067164,willie_c,820,3837,,0,757,116,RT @Cernovich: Sick Hillary Clinton said she admires Angela Merkel more than any other world leader. Here is what that means for America. h…,"North Myrtle Beach, SC, USA"
2242085304,RickRWells,25924,1,,0,17254,231,Bad NBC Edit To Cover Up Wandering Clinton Eye Leaves Obvious Evidence Trail https://t.co/lRmVMZmUZx https://t.co/buaBDMgabK,
2701497017,glikman_patty,511,8,,0,1061,12,RT @lmcjazz: @DrMartyFox @JamesRitch1 reports of Chelsea complaining the Clinton Fnd was keeping 97% of money that was suppose to go to Hai…,"Deltona, FL"
524644865,jcm196645,91,12798,,0,214,8,"RT @realDonaldTrump: Bill Clinton is right: Obamacare is 'crazy', 'doesn't work' and 'doesn't make sense'.  Thanks Bill for telling the tru…","Texas, USA"
3406085129,mikethomas0777,472,21,,0,637,37,"RT @dcexaminer: New emails show intersection of Clinton Foundation, State Dept., paid speeches https://t.co/5PQC2pHR5B https://t.co/DHELhir…",U.S. Appalachians
4218115033,kvng_earle,216,1352,,0,200,0,RT @6PAPl: fuck donald trump. forget about hillary clinton. lil uzi vert for president 2016 https://t.co/9xcjLKxAR2,
301992377,m_lonz,1442,163,,0,1515,41,RT @PrisonPlanet: Sick Hillary? Clinton Won’t Attend Any Rallies For Over 2 Weeks - https://t.co/1mn7lL31UR https://t.co/EzmERcIIqL,
788090708,SharonRemund,105,22,,0,185,5,RT @PolitixGal: CLINTON wasn't racist when he deported 12 mil. illegals? https://t.co/2k9kpOlLi4,
260920107,concreteczar,61159,278,,0,47302,394,RT @chuckwoolery: NO COMMENT! Leaked memo shows Clinton was provided questions ahead of interview https://t.co/qWM0fk20hz,-Beautiful West TN-
577509954,NY1Patriot,441,0,,0,91,69,What if Trump and Clinton Have the Same Core Beliefs? https://t.co/FffYDrFjkp,
19167813,Dreamtraveler,2464,3239,,0,3179,230,"RT @sarahcwestwood: Yesterday, the Clinton Foundation quietly refiled three years of tax forms bc it was also not following NY law https://…","Michigan, USA"
468673585,MountainRepublc,2006,0,,0,1285,19,Sick Hillary? Clinton Won’t Attend Any Rallies For Over 2 Weeks https://t.co/B8Nofb90s6 https://t.co/3vWUIKZ9fq,
727528521980121088,HankPettit,18,0,WeNeedTrump,0,87,2,@WeNeedTrump main Street media in the tank for Clinton sold secrets to Isis emails proved it how can you believe anything they say,
3328520180,micknell5352,60,3837,,0,45,4,RT @Cernovich: Sick Hillary Clinton said she admires Angela Merkel more than any other world leader. Here is what that means for America. h…,
87474247,Wrecksdart,258,1,,0,1371,23,RT @CarrieNBCNews: PRRI: White voters still living in their childhood hometown much more likely to back Trump than those who moved away htt…,"Baltimore, MD"
739250210510131200,helmuth_bh,218,6,,0,132,62,RT @JakeSherman: PLAYBOOK IS OUT. A newsy one this am. New Hassan ad hitting Ayotte on trump role model line. Bayh gets oil money. New Clin…,
264552316,pixarfreak,70,6,,0,324,3,"RT @foxandfriends: .@mike_pence on Bill Clinton's Obamacare comments: ""Sometimes with the Clintons, even the truth happens."" https://t.co/B…",
364535410,nascardad50,149,0,,0,304,5,Hillary Clinton Caught Using Child Actor To Ask Question At Town Hall https://t.co/gJDCIZZ4VO via @weaselzippers,"out in the woods,Illinois."
4776757226,EggRetweet,163,302,,0,0,64,"RT @TEN_GOP: 💥💥💥
Female protestor interrupts Bill Clinton rally in Canton, OH... holds up ""Bill Clinton A Rapist"" shirt! https://t.co/WOEoL…",
2662069604,KsmJanice,88,421,,0,120,11,"RT @nia4_trump: 🙏#Haiti now devastated by #HurricaneMatthew, has yet to recover from 2010 earthquake. BILLary Clinton stole $6B in relief💰f…",
2378066902,tamartokman,285,76,,0,64,7,"RT @marc_lotter: Gov @mike_pence on @foxandfriends reacts to Bill Clinton calling ObamaCare ""crazy"" saying sometimes with Clintons ""the tru…",United States
2555597972,Jackbarnesmra,9125,84,,0,4244,96,"RT @KassyDillon: ""Bill Clinton Rapes"" message on a ""free speech wall"" covered before his event at OU. https://t.co/GPOXq8MPDd",Tennessee
4703317886,RMaintainers,4772,0,,0,4794,42,REPORT: 96% of Hillary’s Charitable Giving Goes to Clinton Foundation https://t.co/YReFl0I6JI,
3493887989,onur_toper,160,1,,0,644,29,RT @Hadas_Gold: Icymi  -- Sean Hannity accuses Megyn Kelly of supporting Hillary Clinton - POLITICO https://t.co/iCaIDCxDPW,look behind you
308102518,moore_patricia,632,4,,0,324,155,RT @Mediaite: Leaked Memo Shows Steve Harvey Provided Clinton Every Question Before Interview https://t.co/rIp2RxoHs7 https://t.co/QD604hnV…,
1059394638,JDeadElvis,396,552,,0,410,4,RT @DRUDGE_REPORT: IMMUNITY DEALS BLOCKS EMAIL 'BLEACH' PROBE... https://t.co/8xNFv4Lg8g,Georgia
49966935,erenomd,353,1710,,0,730,50,"RT @kylegriffin1: Lee Daniels direct new Clinton ad, ""What Will You Say"", featuring African American stars talking about what's at stake in…",Singapore
381858912,Civil_war_elect,383,16,,0,362,56,RT @TheDonaldNews: ‘Bill Clinton is a rapist’ heckler derails former president’s Ohio speech for Hillary - https://t.co/hgJcRQe6k0 - @washt…,
729472578847285248,KrazieKate6,59,0,JoeNBC,0,35,0,@JoeNBC Joe for once Bill Clinton spoke the truth Obamacare is a BIG failure and the Dems own it,
505549131,TitanicQueen,3031,3,,0,1405,112,RT @shelliecorreia: Assange Alleges Hillary Proposed Drone Strike Against Him https://t.co/jY4J1cEJWl,Australia
782686121247461376,joojfan,129,342,,0,1487,1,"RT @JoshDorner: Latino vote share:

Bush '00: 35%

Bush '04: 40%

McCain: 31%

Romney: 27%

Trump (today): 10.6%

https://t.co/1Dj0vNxTjH",
17092542,GOAT78,158,21,,0,519,10,"RT @kylegriffin1: New home video-based Clinton ad, ""Measure"", focuses on HRC's plans to help children and families: https://t.co/OFgqlwGilm","Massachusetts, USA"
2157054487,frydguy,2510,1,,0,2654,90,RT @Old_BaldFat_Guy: Video: Hillary Clinton Has Another Bizarre Seizure-Like Moment | https://t.co/T5sqowLlMy,Land of Aaaz
713898991,Bones1306,4888,3417,,0,5147,52,RT @seanhannity: Leaked Memo: @HillaryClinton was provided questions prior to major interview https://t.co/oFFRG3NQDM,Omaha
415175014,MiriamRoseMc,4296,6,,0,5000,263,RT @RickRWells: The Reasons Hillary Clinton Looked As Good As She Did During Debate https://t.co/biWAAa5Xox https://t.co/LzN64sm7jP,Northern Michigan
404553582,ivaninloretto,665,0,shelliecorreia,0,643,74,"@shelliecorreia so that's why they're not releasing those documents yet, he's scared of killary clinton @mrctv",
3217991705,judycharlesjc,148,575,,0,97,26,RT @WeNeedTrump: Our media cares more about Trump legally taking tax deductions than the Clinton Foundation robbing poor Haitians after the…,"Virginia, USA"
14606290,ongle,196,2216,,0,206,26,"RT @GOPoversight: .@jasoninthehouse: Did Hillary Clinton give non-cleared people access to classified info?

Comey: Yes
https://t.co/yZ3z2x…",
18067164,willie_c,820,188,,0,757,116,"RT @dcexaminer: New emails show intersection of Clinton Foundation, State Dept., paid speeches https://t.co/hbnGingZfj","North Myrtle Beach, SC, USA"
42972065,UNCLESAM1776,716,0,EricTrump,0,899,13,"@EricTrump .
.
.
CLINTON EMBEZZLED SIX BILLION

DURING COVERT ARMS DEAL 

that got Amb. Stevens killed

https://t.co/cUEWvTgHVJ
.
.
.",Heartland
263248117,Hobbes3259,425,0,KellyannePolls,0,354,17,"@KellyannePolls @realDonaldTrump 

Clinton fatigue

Clintonian

Clinton fatigue

Clintonian

Clinton fatigue

Clintonian

Wash,rinse,repeat.","Airstrip One, Oceania"
36364155,2009jenns,125,129,,0,279,9,"RT @Morning_Joe: Millennial poll: Clinton 51%, Trump 19%, Johnson 9%, Stein 3% https://t.co/1zczQvNzYG","Ottawa, IL"
570816898,DclareDiane,7079,0,,0,6937,349,Hillary Clinton’s Disdain for Voters Disqualifies Her From Being President: ‘You Cannot Lead People You Loathe’  https://t.co/Vkdb8B5bla,MN
2896051469,twhittle1006,94,34,,0,273,2,RT @foxandfriends: Hillary Clinton practicing for the debate while Donald Trump hits the trail ahead of Sunday night's showdown in St. Loui…,
2185554632,SemperArgentum,1017,0,,0,1003,111,"#Pence was right: Americans reject #Clinton's pro-#abortion agenda 

https://t.co/aqorIIE2tB","Philadelphia, PA"
934785902,coff33loveit,12690,1,,0,13750,162,RT @PatrioticTexas: Hillary Caught Red-Handed On Video Doing This! - BB4SP https://t.co/kBlAJ2X3BW https://t.co/Z7lHcgE5vd,
151507443,reverse_thecall,159,0,,0,1255,6,"After NV comments by Trump -Next Clinton ad: Donald Trump calls degrading women a form of 'entertainment."" @msnbc @Morning_Joe @morningmika","Washington, D.C."
713213851764973568,Ireland4Bernie,293,947,,0,393,137,"RT @mtracey: More evidence that State Department and Clinton Foundation business were merged, in this instance at HRC's behest https://t.co…",Ireland
364133958,NEWZFOX,753,0,,0,1964,205,Six batches of Clinton-related documents we're still waiting to see   08/2016   https://t.co/3XKzlpOSwP via @DCExaminer,GOLDEN TRIANGLE
2697837696,tarnold222,280,3417,,0,414,22,RT @seanhannity: Leaked Memo: @HillaryClinton was provided questions prior to major interview https://t.co/oFFRG3NQDM,
74374598,NancyPenaBrink,715,0,,0,878,41,Congratulations @HillaryClinton. #ImWithHer #StrongerTogether https://t.co/4duRyPvud1,Florida
85001062,ThugMetricsNews,13603,68,,0,11223,4876,"RT @NateSilver538: State polls we've gotten over the past 3 days are starting to look like early August or June, i.e. when Clinton had a BI…",USA
19848243,lisa_amowitz,2750,68,,0,2303,488,"RT @NateSilver538: State polls we've gotten over the past 3 days are starting to look like early August or June, i.e. when Clinton had a BI…","NYC, NY"
110444444,tmann4msu,455,291,,0,931,92,RT @FoxNews: Arms dealer who threatened to reveal Clinton's Libya dealings rips DOJ for 'injustice'  https://t.co/JxfwLYrLH3 https://t.co/T…,Michigan
456334233,JohnCzer1,2612,37,,0,5001,456,RT @SilERabbit: Whitewater indictments drafted for Hillary will stay secret. One of many times she narrowly avoided jail. Leadership https:…,
1162874696,ireneand4js,221,22,,0,982,14,"RT @kylegriffin1: New home video-based Clinton ad, ""Measure"", focuses on HRC's plans to help children and families: https://t.co/OFgqlwGilm",Jacksonville 
2508973474,amritasaysbye,78,1881,,0,230,1,RT @TheAtlantic: The Atlantic makes our third endorsement in history:  https://t.co/9ZcbSAmD0j https://t.co/EvrHCEd6bk,#blacklivesmatter #feelthebern
2296807926,DarDjc,171,18,,0,137,8,"RT @FreeBeacon: Clinton Sought Pentagon, State Department Contracts for Chelsea’s Friend https://t.co/e8WA9XNwf8 via @BillGertz https://t.c…",
919914043,melaniariz,992,1643,,0,1101,65,"RT @wikileaks: Hillary Clinton campaign spokesman Robby Mooks responds to ""Can't we just drone the guy [Assange]?"" allegation https://t.co/…",New Jersey-Jersey Strong!
703035057594720257,Jeremia02057333,10,3837,,0,71,1,RT @Cernovich: Sick Hillary Clinton said she admires Angela Merkel more than any other world leader. Here is what that means for America. h…,
264463470,loopyloo305,2643,21,,0,2964,128,"RT @dcexaminer: New emails show intersection of Clinton Foundation, State Dept., paid speeches https://t.co/5PQC2pHR5B https://t.co/DHELhir…",Arkansas
771134274602926080,BarbaraKummerer,38,7,,0,21,6,"RT @foxandfriends: .@mike_pence on Bill Clinton's Obamacare comments: ""Sometimes with the Clintons, even the truth happens."" https://t.co/B…","Michigan, USA"
429512817,citychic2,149,105,,0,150,12,RT @CLewandowski_: More evidence of #dishonestHillary   https://t.co/WaFHcU3oAk!,"Plymouth, MA"
217550862,BresPolitico,18519,70,,0,1881,792,"RT @NateSilver538: State polls we've gotten over the past 3 days are starting to look like early August or June, i.e. when Clinton had a BI…","Washington, D.C."
31211121,JasonSherry,619,0,,0,364,68,"#NeverTrump

Donald J. Trump, who might be the most ostentatiously unqualified major-party candidate in the... https://t.co/iYQSJolXWo","Longmont, CO"
252959486,Zan_25_,215,1627,,0,117,4,RT @csydelko: I brought my Hillary Clinton mask to college and used to scare people in my dorm https://t.co/4PwGCD8Uk8,
3976175175,all4bonz,26,0,foxandfriends,0,32,1,@foxandfriends There ARE two standards. America don't put another Clinton back in the White House.  You will NOT get anything she promises.,
1007969563,TerrenceMcNulty,457,0,,0,473,71,I hope everyone who can will throw some support to Lauren Jauregui of Fifth Harmony. #SteinBaraka #StillJill  https://t.co/bewRNZHrVh,"Atlanta, Georgia USA"
18820464,PennsylvaniaRed,110,12799,,0,66,5,"RT @realDonaldTrump: Bill Clinton is right: Obamacare is 'crazy', 'doesn't work' and 'doesn't make sense'.  Thanks Bill for telling the tru…",
170282236,CAW622,1713,0,,0,1783,30,"Fraud everywhere! Clinton knows she can't win fair and square, Polls are BS, Trumpsters need to get out the vote, W… https://t.co/JLtqcuMVpf","New Jersey, USA"
39571251,tajadancer,225,7,,0,407,115,"RT @KenAull: Let me remind everyone that Hillary Clinton was SoS 2009-2012, she had the responsibility to renegotiate the Bush policies tha…",Colorado USA
73155705,weston4P,1861,5,,0,2349,126,"RT @LibertySeeds: Hillary Clinton has made it clear that, if elected, she intends to attack the American people with even more illegal alie…","Oregon, USA"
3761468116,Michael213P,29,77,,0,114,1,"RT @marc_lotter: Gov @mike_pence on @foxandfriends reacts to Bill Clinton calling ObamaCare ""crazy"" saying sometimes with Clintons ""the tru…","Miami, FL"
485561695,dknight716,1313,154,,0,1720,100,"RT @mikandynothem: Bill Clinton's calling #Obamacare the ""craziest thing in the world"", may be the 2nd true thing he has ever spoken. #tcot…","Fallon, NV"
399478940,KariSanchezC,5607,77,,0,2030,41,"RT @marc_lotter: Gov @mike_pence on @foxandfriends reacts to Bill Clinton calling ObamaCare ""crazy"" saying sometimes with Clintons ""the tru…",Dominican Republic.
2818348630,DollyH11,214,1267,,0,393,0,RT @HillaryClinton: “You are more than the way you look.” https://t.co/psJaUgTR2L,
24639757,shempenny,3472,580,,0,4998,238,RT @FoxNews: Republicans blast FBI for 'astonishing' agreement to destroy Clinton aides' laptops  https://t.co/G2rxP0Xtez https://t.co/Pk09…,"Littleton, Colorado"
4114148242,donald_2016,5353,7,,0,5207,88,"RT @foxandfriends: .@mike_pence on Bill Clinton's Obamacare comments: ""Sometimes with the Clintons, even the truth happens."" https://t.co/B…",
744877400987668480,AKilalah,94,0,,0,327,2,"New emails show intersection of Clinton Foundation, State Dept., paid speeches https://t.co/KjUMUAgpmW by #dcexaminer via @c0nvey","Dar es Salaam, Tanzania"
106440167,CSS976,248,0,mcuban,0,820,4,"@mcuban you mean Bill Clinton did with the repeal of Glass Stegall Act, it's like you're purposely spreading disinformation, not cool","Indiana, USA"
15867528,brianbaumley,282,0,,0,560,10,What's with the YOU and YOUR in this leaked HRC Steve Harvey show prep doc? https://t.co/j0KbWjI28n (Pol PR people: they're jus like us!),
33512171,pimenashe,47,1751,,0,75,0,RT @LouDobbs: Obama admin abruptly drops charges on Libyan arms dealer who threatened to expose Hillary Clinton @AmbJohnBolton joins me  #F…,"Yakima, WA"
15223418,BarbGray,2283,3,,0,1843,192,"RT @sarbetter: Must listen---&gt; Chertoff: In the 90's we spent time on Whitewater and not enough time ""on what bin Laden was up to."" https:/…","New York, NY"
1576005649,JamesJsharla,12,42,,0,100,0,RT @MrDane1982: Republicans are not used to Democrats fighting like this. Hillary Clinton and Tim Kaine are two intelligent and experienced…,
39755667,PMgeezer,28306,163,,0,27897,1024,RT @PrisonPlanet: Sick Hillary? Clinton Won’t Attend Any Rallies For Over 2 Weeks - https://t.co/1mn7lL31UR https://t.co/EzmERcIIqL,DFW area
42304448,CarlToddHand,20268,70,,0,13261,203,"RT @NateSilver538: State polls we've gotten over the past 3 days are starting to look like early August or June, i.e. when Clinton had a BI…",
235698522,Barb138,107,4,,0,135,24,"RT @LilyStelmach: Fellow #trumplicans &amp; #trumpocrats if u❤️ #clintoncash &amp; #HillarysAmerica  ...

#ClintonInc out Sept 30, 2016

https://t.…",
2370421626,realmyiq2xu2,1514,2,,0,885,42,RT @guardian: Some of Clinton's pledges sound great. Until you remember who's president https://t.co/dEi4jRc2xw,
1648943900,RobertMarr6,420,3837,,0,1419,22,RT @Cernovich: Sick Hillary Clinton said she admires Angela Merkel more than any other world leader. Here is what that means for America. h…,
4239270258,PC_FilterFree,1566,1,,0,1261,84,RT @TheIvanVolter: 'Bill Clinton Is a Rapist' Protester Interrupts Rally in Ohio - Breitbart https://t.co/VMnXYZzljk via @BreitbartNews,
3341481,osmar106,832,129,,0,2621,72,"RT @Morning_Joe: Millennial poll: Clinton 51%, Trump 19%, Johnson 9%, Stein 3% https://t.co/1zczQvNzYG","Caracas, Venezuela"
48585729,cam_mason,972,4,,0,736,23,"RT @woodruffbets: In Burma, HRC sided w Clinton Foundation donors (like Chevron) over human rights activists https://t.co/UYgLJ7JIuE",GA ➡️ DC ➡️ GA
743432182903889920,stoptakeoverorg,6,0,,0,19,2,Bad NBC Edit To Cover Up Wandering Clinton Eye Leaves Obvious Evidence Trail https://t.co/pgD96UA69v https://t.co/58vmCVXg7x,
193100541,wigbayer,727,66,,0,1578,35,RT @TheDonaldNews: VERY BAD... Leaked Hillary Clinton Audio: ‘We’ve Got to Go After’ Supreme Court on Second Amendment https://t.co/M649Zth…,Southern California
67790595,presjpolk,2627,0,,0,442,165,"The Trump effect.

I called it. Trump is making him a rock star. And he’ll carry Clinton to victory. https://t.co/7yGQXshlvD",Northern Virginia
756507078198427649,Anodramazone66,43,87,,0,100,3,RT @foxandfriends: Donald Trump mocks Bill Clinton's comments on Obamacare https://t.co/j56fYBoVYH,
702982928809250818,BrumbleyBarbara,292,125,,0,216,56,RT @CLewandowski_: Sean Hannity says Fox colleague Megyn Kelly backs Clinton (from @AP) https://t.co/m16oN6igLk,"Florida, USA"
171072419,CtownManly,503,70,,0,1211,43,"RT @NateSilver538: State polls we've gotten over the past 3 days are starting to look like early August or June, i.e. when Clinton had a BI…",PA
18783595,theraywilson,1731,2744,,0,122,40,RT @TheAtlantic: The Atlantic makes our third presidential endorsement. Read it here: https://t.co/9ZcbSAmD0j https://t.co/lcG6u02Kgv,Vine Street
212088592,Rooz739,471,2,,0,1264,84,RT @UpshotNYT: Hillary Clinton takes a page from left-leaning economists in attacking corporate overreach. https://t.co/S75wWcWcj8 https://…,New Jersey
740782409210339328,noshibash,450,126,,0,610,36,RT @Morning_Joe: New national poll: Clinton leads Trump by 10% https://t.co/SLpONB7yHc,"Georgia, USA"
733042809192603649,reasonnorvirtue,268,77,,0,367,18,"RT @marc_lotter: Gov @mike_pence on @foxandfriends reacts to Bill Clinton calling ObamaCare ""crazy"" saying sometimes with Clintons ""the tru…",
228134082,joeyyeo13,11111,0,,0,11294,280,Judge Napolitano on Bill Clinton's criticisms of ObamaCare https://t.co/mSQEvl4dAh via @YouTube,Missouri
769240951604772864,Crw0430,677,4,,0,897,31,RT @InGodIDoTrust: Guccifer 2.0 claims to have hacked the Clinton Foundation https://t.co/BLc9Busxfk,
791893795,JaxxFacts,761,2,,0,1124,39,"RT @Serenity_Seas: Clintons must be held accountable for using public office to line their pockets #ClintonFoundation 

https://t.co/JEyjAF…",
410402655,justblegit,562,0,,0,807,122,Clinton asked aide to remove classified markings more than once https://t.co/SoxhbEbOMb via @DCExaminer,Chicago - My kind of town
18067164,willie_c,820,3837,,0,757,116,RT @Cernovich: Sick Hillary Clinton said she admires Angela Merkel more than any other world leader. Here is what that means for America. h…,"North Myrtle Beach, SC, USA"
2242085304,RickRWells,25924,1,,0,17254,231,Bad NBC Edit To Cover Up Wandering Clinton Eye Leaves Obvious Evidence Trail https://t.co/lRmVMZmUZx https://t.co/buaBDMgabK,
2701497017,glikman_patty,511,8,,0,1061,12,RT @lmcjazz: @DrMartyFox @JamesRitch1 reports of Chelsea complaining the Clinton Fnd was keeping 97% of money that was suppose to go to Hai…,"Deltona, FL"
524644865,jcm196645,91,12799,,0,214,8,"RT @realDonaldTrump: Bill Clinton is right: Obamacare is 'crazy', 'doesn't work' and 'doesn't make sense'.  Thanks Bill for telling the tru…","Texas, USA"
3406085129,mikethomas0777,472,21,,0,637,37,"RT @dcexaminer: New emails show intersection of Clinton Foundation, State Dept., paid speeches https://t.co/5PQC2pHR5B https://t.co/DHELhir…",U.S. Appalachians
4218115033,kvng_earle,216,1352,,0,200,0,RT @6PAPl: fuck donald trump. forget about hillary clinton. lil uzi vert for president 2016 https://t.co/9xcjLKxAR2,
301992377,m_lonz,1442,163,,0,1515,41,RT @PrisonPlanet: Sick Hillary? Clinton Won’t Attend Any Rallies For Over 2 Weeks - https://t.co/1mn7lL31UR https://t.co/EzmERcIIqL,
788090708,SharonRemund,105,22,,0,185,5,RT @PolitixGal: CLINTON wasn't racist when he deported 12 mil. illegals? https://t.co/2k9kpOlLi4,
260920107,concreteczar,61159,278,,0,47302,394,RT @chuckwoolery: NO COMMENT! Leaked memo shows Clinton was provided questions ahead of interview https://t.co/qWM0fk20hz,-Beautiful West TN-
577509954,NY1Patriot,441,0,,0,91,69,What if Trump and Clinton Have the Same Core Beliefs? https://t.co/FffYDrFjkp,
19167813,Dreamtraveler,2464,3239,,0,3179,230,"RT @sarahcwestwood: Yesterday, the Clinton Foundation quietly refiled three years of tax forms bc it was also not following NY law https://…","Michigan, USA"
468673585,MountainRepublc,2006,0,,0,1285,19,Sick Hillary? Clinton Won’t Attend Any Rallies For Over 2 Weeks https://t.co/B8Nofb90s6 https://t.co/3vWUIKZ9fq,
727528521980121088,HankPettit,18,0,WeNeedTrump,0,87,2,@WeNeedTrump main Street media in the tank for Clinton sold secrets to Isis emails proved it how can you believe anything they say,
3328520180,micknell5352,60,3837,,0,45,4,RT @Cernovich: Sick Hillary Clinton said she admires Angela Merkel more than any other world leader. Here is what that means for America. h…,
87474247,Wrecksdart,258,1,,0,1371,23,RT @CarrieNBCNews: PRRI: White voters still living in their childhood hometown much more likely to back Trump than those who moved away htt…,"Baltimore, MD"
739250210510131200,helmuth_bh,218,6,,0,132,62,RT @JakeSherman: PLAYBOOK IS OUT. A newsy one this am. New Hassan ad hitting Ayotte on trump role model line. Bayh gets oil money. New Clin…,
264552316,pixarfreak,70,7,,0,324,3,"RT @foxandfriends: .@mike_pence on Bill Clinton's Obamacare comments: ""Sometimes with the Clintons, even the truth happens."" https://t.co/B…",
364535410,nascardad50,149,0,,0,304,5,Hillary Clinton Caught Using Child Actor To Ask Question At Town Hall https://t.co/gJDCIZZ4VO via @weaselzippers,"out in the woods,Illinois."
4776757226,EggRetweet,163,302,,0,0,64,"RT @TEN_GOP: 💥💥💥
Female protestor interrupts Bill Clinton rally in Canton, OH... holds up ""Bill Clinton A Rapist"" shirt! https://t.co/WOEoL…",
2662069604,KsmJanice,88,421,,0,120,11,"RT @nia4_trump: 🙏#Haiti now devastated by #HurricaneMatthew, has yet to recover from 2010 earthquake. BILLary Clinton stole $6B in relief💰f…",
2378066902,tamartokman,285,77,,0,64,7,"RT @marc_lotter: Gov @mike_pence on @foxandfriends reacts to Bill Clinton calling ObamaCare ""crazy"" saying sometimes with Clintons ""the tru…",United States
2555597972,Jackbarnesmra,9125,84,,0,4244,96,"RT @KassyDillon: ""Bill Clinton Rapes"" message on a ""free speech wall"" covered before his event at OU. https://t.co/GPOXq8MPDd",Tennessee
4703317886,RMaintainers,4772,0,,0,4794,42,REPORT: 96% of Hillary’s Charitable Giving Goes to Clinton Foundation https://t.co/YReFl0I6JI,
3493887989,onur_toper,160,1,,0,644,29,RT @Hadas_Gold: Icymi  -- Sean Hannity accuses Megyn Kelly of supporting Hillary Clinton - POLITICO https://t.co/iCaIDCxDPW,look behind you
308102518,moore_patricia,632,4,,0,324,155,RT @Mediaite: Leaked Memo Shows Steve Harvey Provided Clinton Every Question Before Interview https://t.co/rIp2RxoHs7 https://t.co/QD604hnV…,
1059394638,JDeadElvis,396,552,,0,410,4,RT @DRUDGE_REPORT: IMMUNITY DEALS BLOCKS EMAIL 'BLEACH' PROBE... https://t.co/8xNFv4Lg8g,Georgia
49966935,erenomd,353,1710,,0,730,50,"RT @kylegriffin1: Lee Daniels direct new Clinton ad, ""What Will You Say"", featuring African American stars talking about what's at stake in…",Singapore
381858912,Civil_war_elect,383,16,,0,362,56,RT @TheDonaldNews: ‘Bill Clinton is a rapist’ heckler derails former president’s Ohio speech for Hillary - https://t.co/hgJcRQe6k0 - @washt…,
729472578847285248,KrazieKate6,59,0,JoeNBC,0,35,0,@JoeNBC Joe for once Bill Clinton spoke the truth Obamacare is a BIG failure and the Dems own it,
505549131,TitanicQueen,3031,3,,0,1405,112,RT @shelliecorreia: Assange Alleges Hillary Proposed Drone Strike Against Him https://t.co/jY4J1cEJWl,Australia
